real_path,nearest_real_path,cosine_similarity
/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0047.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0621.png,0.9613069295883179
/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0621.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0047.png,0.9613069295883179
/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_1081.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_1145.png,0.9612005949020386
/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0417.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_1016.png,0.9611939787864685
/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0242.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_1147.png,0.9611698389053345
/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0934.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0824.png,0.9611645936965942
/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0252.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_1117.png,0.9611571431159973
/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0318.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0481.png,0.961081862449646
/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0481.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0318.png,0.961081862449646
/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0508.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0706.png,0.9610542058944702
/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0706.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0508.png,0.9610542058944702
/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_1010.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_1147.png,0.9610321521759033
/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0412.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0119.png,0.9610199928283691
/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0119.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0412.png,0.9610199928283691
/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0684.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0876.png,0.9609992504119873
/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0876.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0684.png,0.9609992504119873
/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0722.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0229.png,0.9609752893447876
/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0229.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0722.png,0.9609752893447876
/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0317.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0095.png,0.9609729051589966
/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0276.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0548.png,0.9608353972434998
